iteration,method,n_studies,n_outcomes,true_rho,true_tau2,outcome,theta_est,theta_se,bias,mse,covered,ci_width,tau2_est,tau2_bias,rho_est,rho_bias,converged
3,ML,10,3,0.5,0.099856,0,0.11516160261839063,0.14024010286895022,0.11516160261839063,0.013262194717636117,1,0.5497412032462848,0.10846801729605948,0.008612017296059482,0.5694261437981791,0.06942614379817913,1
3,ML,10,3,0.5,0.099856,1,0.012969566808661999,0.10373694323515614,0.012969566808661999,0.00016820966320434696,1,0.4066488174818121,0.0351018418891866,-0.06475415811081339,,,1
3,ML,10,3,0.5,0.099856,2,-0.04685569987727907,0.10644742467881349,-0.04685569987727907,0.0021954566109896496,1,0.4172739047409489,0.041903761732688706,-0.057952238267311294,,,1
4,REML,10,3,0.5,0.099856,0,0.052533206775338306,0.09994663549603777,0.052533206775338306,0.0027597378141004506,1,0.39179081114446807,0.04008666579224959,-0.05976933420775041,-0.5777916290502774,-1.0777916290502774,1
4,REML,10,3,0.5,0.099856,1,-0.04242977944320056,0.09704645273904874,-0.04242977944320056,0.0018002861835986449,1,0.38042209473707106,0.038396712643814716,-0.061459287356185284,,,1
4,REML,10,3,0.5,0.099856,2,0.0018967643292049658,0.10775016216245847,0.0018967643292049658,3.5977149205443637e-06,1,0.4223806356768372,0.05206684186810432,-0.04778915813189568,,,1
4,ML,10,3,0.5,0.099856,0,0.05052242935942848,0.09337150882649915,0.05052242935942848,0.0025525158683784408,1,0.36601631459987666,0.02918328486010817,-0.07067271513989183,-0.5901901711977178,-1.0901901711977178,1
4,ML,10,3,0.5,0.099856,1,-0.04253420210818294,0.09330350251875924,-0.04253420210818294,0.0018091583489797541,1,0.3657497298735362,0.03189545207082277,-0.06796054792917723,,,1
4,ML,10,3,0.5,0.099856,2,0.001349320698672581,0.10251113180972596,0.001349320698672581,1.8206663478662619e-06,1,0.40184363669412576,0.042959020990870546,-0.056896979009129454,,,1
5,REML,10,3,0.5,0.099856,0,0.15300043205007743,0.08912672766490275,0.15300043205007743,0.023409132207510362,1,0.34937677244641874,0.02968545080990141,-0.07017054919009859,0.3046495585739458,-0.19535044142605418,1
5,REML,10,3,0.5,0.099856,1,-0.012456171707347486,0.1428433339986463,-0.012456171707347486,0.000155156213602924,1,0.5599458692746935,0.14076988355991157,0.040913883559911574,,,1
5,REML,10,3,0.5,0.099856,2,0.20949248731240824,0.10408153930060318,0.20949248731240824,0.04388710224033953,0,0.4079996340583645,0.05517129615334894,-0.04468470384665106,,,1
5,ML,10,3,0.5,0.099856,0,0.15072628065309499,0.08572467931600852,0.15072628065309499,0.022718411679515556,1,0.3360407429187534,0.0241587614353122,-0.0756972385646878,0.2839777083837435,-0.21602229161625652,1
5,ML,10,3,0.5,0.099856,1,-0.013314390404863702,0.1355376169811754,-0.013314390404863702,0.00017727299185312661,1,0.5313074585662075,0.12142499415092409,0.021568994150924087,,,1
5,ML,10,3,0.5,0.099856,2,0.21183486010265462,0.10004042833797709,0.21183486010265462,0.044874007954711255,0,0.3921584790848702,0.047416476837720725,-0.052439523162279275,,,1
6,REML,10,3,0.5,0.099856,0,0.024192420245043474,0.10596747602416123,0.024192420245043474,0.0005852731973127893,1,0.415392506014712,0.054390989755349055,-0.045465010244650945,-0.6759999857506277,-1.1759999857506278,1
6,REML,10,3,0.5,0.099856,1,0.2574341096724498,0.09033086668617782,0.2574341096724498,0.0662723208228469,0,0.35409699740981704,0.02868452414143305,-0.07117147585856695,,,1
6,REML,10,3,0.5,0.099856,2,0.1330978373618845,0.08273665735469114,0.1330978373618845,0.017715034310410657,1,0.32432769683038926,0.015908721993411507,-0.0839472780065885,,,1
6,ML,10,3,0.5,0.099856,0,0.016795305191925094,0.0922948993133894,0.016795305191925094,0.000282082276489906,1,0.36179600530848643,0.03210306523209959,-0.06775293476790041,-0.8052450927658751,-1.3052450927658752,1
6,ML,10,3,0.5,0.099856,1,0.24867567825165585,0.08657818845092666,0.24867567825165585,0.06183959295392106,0,0.3393864987276325,0.02442586860566648,-0.07543013139433352,,,1
6,ML,10,3,0.5,0.099856,2,0.1218685733862338,0.07340011876672428,0.1218685733862338,0.014851949179195854,1,0.2877284655655592,0.0069206773801790715,-0.09293532261982093,,,1
7,REML,10,3,0.5,0.099856,0,-0.020638821611134513,0.12888705056371305,-0.020638821611134513,0.000425960957496233,1,0.5052372382097552,0.11209774952633819,0.012241749526338191,-0.14372738810139854,-0.6437273881013985,1
7,REML,10,3,0.5,0.099856,1,-0.04840201841842156,0.11388850541358918,-0.04840201841842156,0.00234275538697722,1,0.4464429412212696,0.08050245314646264,-0.019353546853537365,,,1
7,REML,10,3,0.5,0.099856,2,-0.007403602465620326,0.1236150626197106,-0.007403602465620326,5.4813329468939366e-05,1,0.48457104546926555,0.09984918914886246,-6.810851137545315e-06,,,1
7,ML,10,3,0.5,0.099856,0,-0.022065104642810522,0.12182007656153174,-0.022065104642810522,0.00048686884289817845,1,0.47753470012120436,0.09511394941442096,-0.004742050585579041,-0.12655351850264968,-0.6265535185026496,1
7,ML,10,3,0.5,0.099856,1,-0.04808326103231811,0.10859613880825286,-0.04808326103231811,0.002311999991502041,1,0.4256968641283512,0.0690901414279537,-0.030765858572046306,,,1
7,ML,10,3,0.5,0.099856,2,-0.007511819550288943,0.11790747193080753,-0.007511819550288943,5.642743295610318e-05,1,0.4621972899687655,0.08664871408919834,-0.013207285910801655,,,1
8,REML,10,3,0.5,0.099856,0,0.10137091498093517,0.16616065517730977,0.10137091498093517,0.010276062404071987,1,0.6513497682950543,0.21122191929428033,0.11136591929428033,-0.8132176253739692,-1.3132176253739694,1
8,REML,10,3,0.5,0.099856,1,0.1643658262681739,0.06626284744287773,0.1643658262681739,0.027016124844819522,0,0.2597503619760807,0.016365984068502263,-0.08349001593149774,,,1
8,REML,10,3,0.5,0.099856,2,0.3774943603042126,0.1051021349838873,0.3774943603042126,0.14250199206148667,0,0.4120003691368382,0.04997488321389484,-0.04988111678610516,,,1
8,ML,10,3,0.5,0.099856,0,0.10510947631914302,0.15760726601503783,0.10510947631914302,0.01104800201208449,1,0.6178204827789483,0.18433141705728,0.08447541705728001,-0.8149238790020249,-1.3149238790020248,1
8,ML,10,3,0.5,0.099856,1,0.1651935864086819,0.06468678205471752,0.1651935864086819,0.027288920990562654,0,0.2535721856544927,0.014466902472243682,-0.08538909752775632,,,1
8,ML,10,3,0.5,0.099856,2,0.3829864336393851,0.1011401191902984,0.3829864336393851,0.14667860835181515,0,0.39646926722596976,0.04335131580333457,-0.05650468419666543,,,1
9,REML,10,3,0.5,0.099856,0,-0.09714140186353225,0.17387311067767325,-0.09714140186353225,0.009436451956012266,1,0.6815825938564791,0.22021302357495331,0.12035702357495331,0.993709145509442,0.493709145509442,1
9,REML,10,3,0.5,0.099856,1,0.23518902918504375,0.12184171808539813,0.23518902918504375,0.05531387944900336,1,0.4776195348947606,0.07109433843723871,-0.02876166156276129,,,1
9,REML,10,3,0.5,0.099856,2,0.05127318142007481,0.13849239590571033,0.05127318142007481,0.0026289391329359047,1,0.5428901919503845,0.11098113860397908,0.011125138603979082,,,1
9,ML,10,3,0.5,0.099856,0,-0.10031183741254145,0.16362806155267517,-0.10031183741254145,0.01006246472508015,1,0.6414220012864866,0.18592752601059873,0.08607152601059873,0.9938738807870664,0.4938738807870664,1
9,ML,10,3,0.5,0.099856,1,0.23335566831119448,0.11703114181464469,0.23335566831119448,0.05445486793296421,0,0.45876207591340723,0.05970664879926924,-0.04014935120073076,,,1
9,ML,10,3,0.5,0.099856,2,0.050053221083733584,0.13159371705679623,0.050053221083733584,0.002505324940857112,1,0.5158473708626412,0.09274777987805381,-0.007108220121946188,,,1
10,REML,10,3,0.5,0.099856,0,0.2517633034204333,0.10873270444248519,0.2517633034204333,0.06338476094916916,0,0.4262322014145419,0.05819738356925521,-0.04165861643074479,-0.3386719048991019,-0.8386719048991019,1
10,REML,10,3,0.5,0.099856,1,-0.08021469341254817,0.129681234857891,-0.08021469341254817,0.006434397039269098,1,0.5083504406429327,0.09916326934337548,-0.0006927306566245212,,,1
10,REML,10,3,0.5,0.099856,2,0.2793714852671939,0.13263696774372913,0.2793714852671939,0.07804842678039794,0,0.5199369135554182,0.09793566121545268,-0.0019203387845473235,,,1
10,ML,10,3,0.5,0.099856,0,0.24342472289278702,0.09008957694782203,0.24342472289278702,0.05925559571543015,0,0.35315114163546235,0.03263940504048618,-0.06721659495951382,-0.3934748150771232,-0.8934748150771232,1
10,ML,10,3,0.5,0.099856,1,-0.088920095392999,0.12297850267363605,-0.088920095392999,0.007906783364700042,1,0.48207573048065333,0.08724209020645861,-0.012613909793541392,,,1
10,ML,10,3,0.5,0.099856,2,0.29107391612922373,0.12047653013922563,0.29107391612922373,0.08472402465080237,0,0.4722679981457645,0.07247289000630368,-0.027383109993696322,,,1
11,REML,10,3,0.5,0.099856,0,-0.20155612462182915,0.10407957639838775,-0.20155612462182915,0.04062487137257032,1,0.40799193948168,0.03182584927163214,-0.06803015072836786,0.15273210475528767,-0.34726789524471235,1
11,REML,10,3,0.5,0.099856,1,-0.16081590987804018,0.10855935370820677,-0.16081590987804018,0.02586175686990194,1,0.4255526665361705,0.035724371647241085,-0.06413162835275892,,,1
11,REML,10,3,0.5,0.099856,2,-0.2643413156846421,0.16867033965872413,-0.2643413156846421,0.06987633117788761,1,0.6611877314621986,0.1880331748243761,0.08817717482437609,,,1
11,ML,10,3,0.5,0.099856,0,-0.2005125638670421,0.10193680248655428,-0.2005125638670421,0.04020528826853464,0,0.39959226574729273,0.02759698445273159,-0.07225901554726841,0.20423228310766503,-0.29576771689233494,1
11,ML,10,3,0.5,0.099856,1,-0.16027140866112347,0.10327053671942205,-0.16027140866112347,0.025686924434220843,1,0.4048205039401344,0.026460947851486057,-0.07339505214851394,,,1
11,ML,10,3,0.5,0.099856,2,-0.2616186438025554,0.1605493991667513,-0.2616186438025554,0.06844431478508836,1,0.6293536447336652,0.16259254432483317,0.06273654432483317,,,1
12,REML,10,3,0.5,0.099856,0,-0.05990362889850405,0.1148621810858099,-0.05990362889850405,0.0035884447552096896,1,0.4502597498563748,0.06630294731121524,-0.033553052688784765,-0.13407723845113753,-0.6340772384511375,1
12,REML,10,3,0.5,0.099856,1,0.15240119368914923,0.12234451609118055,0.15240119368914923,0.023226123837877578,1,0.4795905030774278,0.0808034203333884,-0.0190525796666116,,,1
12,REML,10,3,0.5,0.099856,2,0.2695035015517095,0.1539477921912999,0.2695035015517095,0.07263213734863228,1,0.6034753453898956,0.16454858232866015,0.06469258232866015,,,1
12,ML,10,3,0.5,0.099856,0,-0.05959470581363846,0.10987489544058227,-0.05959470581363846,0.0035515289610141137,1,0.43070959012708254,0.0553428324177349,-0.044513167582265104,-0.13141058438997483,-0.6314105843899749,1
12,ML,10,3,0.5,0.099856,1,0.15511206895448987,0.11689934163767257,0.15511206895448987,0.024059753935342418,1,0.45824541921967643,0.06828720806904144,-0.03156879193095856,,,1
12,ML,10,3,0.5,0.099856,2,0.2720249209347548,0.14513211790364633,0.2720249209347548,0.07399755760955959,1,0.5689179021822937,0.13877704152575257,0.03892104152575257,,,1
13,REML,10,3,0.5,0.099856,0,0.17106200953319745,0.17955488719769871,0.17106200953319745,0.029262211105535733,1,0.703855157814979,0.22722159117532076,0.12736559117532076,0.9621699681021423,0.4621699681021423,1
13,REML,10,3,0.5,0.099856,1,-0.15201848008995975,0.19930428577565973,-0.15201848008995975,0.02310961828886149,1,0.7812728002405861,0.2978982406232847,0.19804224062328468,,,1
13,REML,10,3,0.5,0.099856,2,0.09796098236163361,0.1761389194952505,0.09796098236163361,0.009596354065256291,1,0.690464564421382,0.2098995187572321,0.11004351875723209,,,1
13,ML,10,3,0.5,0.099856,0,0.17353440676401852,0.17151494983376758,0.17353440676401852,0.030114190330939837,1,0.6723386033483689,0.19933534345092968,0.09947934345092968,0.9641735747463374,0.46417357474633736,1
13,ML,10,3,0.5,0.099856,1,-0.14805993053588898,0.1893379603978322,-0.14805993053588898,0.02192174303029227,1,0.7422048047595022,0.25968857641234355,0.15983257641234355,,,1
13,ML,10,3,0.5,0.099856,2,0.09794589496956832,0.16732963111487503,0.09794589496956832,0.00959339834138971,1,0.6559321539703101,0.18047426728022378,0.08061826728022378,,,1
14,REML,10,3,0.5,0.099856,0,0.14621709083373355,0.10753054670975615,0.14621709083373355,0.021379437651880287,1,0.4215197431022441,0.026663713929325365,-0.07319228607067463,0.18616044531099685,-0.31383955468900315,1
14,REML,10,3,0.5,0.099856,1,-0.16851635478507765,0.18831236868011864,-0.16851635478507765,0.02839776183005016,1,0.7381844852260651,0.24817709552090295,0.14832109552090295,,,1
14,REML,10,3,0.5,0.099856,2,0.024178064488105916,0.11872840842189852,0.024178064488105916,0.0005845788023910083,1,0.4654153610138422,0.04852198067771888,-0.05133401932228112,,,1
14,ML,10,3,0.5,0.099856,0,0.1483295501750763,0.10302931812315053,0.1483295501750763,0.022001655455140476,1,0.4038749270427501,0.018064323030910285,-0.08179167696908972,0.23942341438686235,-0.2605765856131377,1
14,ML,10,3,0.5,0.099856,1,-0.1645922863499668,0.17750624946209986,-0.1645922863499668,0.02709062072590947,1,0.6958244978914314,0.20960514205797323,0.10974914205797323,,,1
14,ML,10,3,0.5,0.099856,2,0.022558297225999807,0.11270362471770032,0.022558297225999807,0.0005088767737365506,1,0.4417982088933852,0.035512454054575,-0.06434354594542499,,,1
15,REML,10,3,0.5,0.099856,0,-0.3541364306478472,0.09185939138818311,-0.3541364306478472,0.1254126115119975,0,0.3600888142416777,0.04241563872020554,-0.05744036127979446,0.978614359958778,0.478614359958778,1
15,REML,10,3,0.5,0.099856,1,-0.14528643928320575,0.1280440624805253,-0.14528643928320575,0.021108149439592633,1,0.5019327249236591,0.11204825367335644,0.01219225367335644,,,1
15,REML,10,3,0.5,0.099856,2,-0.3603019444825468,0.12501574242376656,-0.3603019444825468,0.12981749119790426,0,0.49006171030116485,0.104419660155225,0.004563660155224997,,,1
15,ML,10,3,0.5,0.099856,0,-0.3556184099980927,0.08897014377860776,-0.3556184099980927,0.12646445352957156,0,0.3487629636121425,0.037437092680713574,-0.062418907319286426,0.9803269840269936,0.4803269840269936,1
15,ML,10,3,0.5,0.099856,1,-0.14782855714397458,0.12181726309038479,-0.14782855714397458,0.021853282307269357,1,0.4775236713143084,0.0974296126986667,-0.0024263873013332937,,,1
15,ML,10,3,0.5,0.099856,2,-0.362745328714682,0.11881365511992362,-0.362745328714682,0.13158417350432272,0,0.4657495280701005,0.09033022469482167,-0.009525775305178327,,,1
16,REML,10,3,0.5,0.099856,0,0.006793786003938011,0.15707817662331508,0.006793786003938011,4.615552826730401e-05,1,0.6157464523633951,0.16593018268180001,0.06607418268180001,0.36893247817429287,-0.13106752182570713,1
16,REML,10,3,0.5,0.099856,1,-0.04994666276752965,0.16322983031029317,-0.04994666276752965,0.0024946691216133324,1,0.6398609348163492,0.18530594056713265,0.08544994056713265,,,1
16,REML,10,3,0.5,0.099856,2,-0.030303586008340662,0.14753815806088583,-0.030303586008340662,0.0009183073249649,1,0.5783495795986724,0.13868434841285973,0.03882834841285973,,,1
16,ML,10,3,0.5,0.099856,0,0.004388958200744864,0.14876521976655763,0.004388958200744864,1.9262954087885597e-05,1,0.5831596614849058,0.14126260273596455,0.041406602735964554,0.3957211437644957,-0.10427885623550431,1
16,ML,10,3,0.5,0.099856,1,-0.047267872122562817,0.1556113168421344,-0.047267872122562817,0.0022342517349949512,1,0.6099963620211668,0.16177783555849276,0.06192183555849276,,,1
16,ML,10,3,0.5,0.099856,2,-0.03908208686373132,0.13925782653184338,-0.03908208686373132,0.0015274095136242401,1,0.545890680004826,0.11606907709091767,0.01621307709091767,,,1
17,REML,10,3,0.5,0.099856,0,-0.05525490704853088,0.15580899266552325,-0.05525490704853088,0.0030531047529417875,1,0.6107712512488511,0.16705886851020063,0.06720286851020063,0.06646506517820859,-0.4335349348217914,1
17,REML,10,3,0.5,0.099856,1,-0.00918162547976755,0.14354277197282153,-0.00918162547976755,8.430224645071668e-05,1,0.5626876661334604,0.11918263244884401,0.019326632448844014,,,1
17,REML,10,3,0.5,0.099856,2,-0.048438132031481396,0.12469264819823475,-0.048438132031481396,0.002346252634699224,1,0.4887951809370803,0.08952293313665316,-0.01033306686334684,,,1
17,ML,10,3,0.5,0.099856,0,-0.05588595285839865,0.14839007197116877,-0.05588595285839865,0.0031232397268911565,1,0.5816890821269816,0.14504171556039153,0.045185715560391526,0.08946093781498582,-0.4105390621850142,1
17,ML,10,3,0.5,0.099856,1,-0.010022684440184932,0.13567606236243213,-0.010022684440184932,0.00010045420338752515,1,0.531850164460734,0.0991056669275623,-0.0007503330724377005,,,1
17,ML,10,3,0.5,0.099856,2,-0.048187975725048904,0.11981310339648962,-0.048187975725048904,0.0023220810044779026,1,0.46966736531423925,0.07779752545405333,-0.02205847454594667,,,1
18,REML,10,3,0.5,0.099856,0,0.004973490093655936,0.19800597606512882,0.004973490093655936,2.473560371169373e-05,1,0.776183426175305,0.3161868768277643,0.2163308768277643,0.7402461109575378,0.24024611095753778,1
18,REML,10,3,0.5,0.099856,1,0.12786971798590074,0.18071903590042482,0.12786971798590074,0.01635066477779379,1,0.7084186207296653,0.25262335657956003,0.15276735657956003,,,1
18,REML,10,3,0.5,0.099856,2,0.06920006733505443,0.1346185426232829,0.06920006733505443,0.004788649319176067,1,0.527704687083269,0.11409287783467045,0.014236877834670453,,,1
18,ML,10,3,0.5,0.099856,0,0.007200011906212725,0.18215425887139117,0.007200011906212725,5.184017144960499e-05,1,0.7140446947758534,0.2571843462724691,0.1573283462724691,0.7555728316367385,0.2555728316367385,1
18,ML,10,3,0.5,0.099856,1,0.12875394943514445,0.17143477244655617,0.12875394943514445,0.016577579495147734,1,0.6720243079905002,0.2207890149258359,0.12093301492583591,,,1
18,ML,10,3,0.5,0.099856,2,0.07030765182923067,0.12342673671245216,0.07030765182923067,0.004943165905740322,1,0.48383280791281247,0.08679171986417075,-0.013064280135829248,,,1
19,REML,10,3,0.5,0.099856,0,-0.03292997265454492,0.09578172768668561,-0.03292997265454492,0.0010843830990290761,1,0.3754643725318076,0.038673425508714894,-0.061182574491285106,0.08748348370099386,-0.41251651629900615,1
19,REML,10,3,0.5,0.099856,1,0.14612906298548087,0.13982592697273616,0.14612906298548087,0.021353703049014634,1,0.5481176337331257,0.13305472731608772,0.03319872731608772,,,1
19,REML,10,3,0.5,0.099856,2,-0.07962004543811259,0.08683187551954367,-0.07962004543811259,0.006339351635567113,1,0.3403809520366112,0.02578227791931096,-0.07407372208068905,,,1
19,ML,10,3,0.5,0.099856,0,-0.031293089287931786,0.09141939337254021,-0.031293089287931786,0.000979257437182471,1,0.3583640220203576,0.0315627380339823,-0.0682932619660177,0.11981802702263135,-0.38018197297736867,1
